56,675594f2bc6b43edc36a4e7a5b1671f7,3
57,8e5ac7347972816c3813f2610254dd7e,4
58,8cda205f5b1c151f82d0fffd96329b19,1
59,3fc54175481eaf1b2305faf71280bc1f,1
60,bfb18bab6e10c2d6079eec443d87acab,1
61,394cbbed9d2c80b2a46de1c3e1d660ba,4
62,22f59dbf8e56eab0136df38b5430b1a9,1
63,0241f0b75b4bed2c2374fa56bcd8879b,2
64,a8c9a96c9d285dee4ce005e6d8ba5a80,3
65,595f66a63482654469036b4ea9720caa,3
66,3097530dfee78ac71a3e490233201c31,1
67,a6ad998206346e39a5fd00e00a61748e,1
68,e9b9daf62478042319ae53b4696bff2c,3
69,b0b8dbff68046c197fd9a8d65c9b58ff,3
70,3f92dada9d72e324c941112f2a4e4c4a,4
71,d8703058f67e6aac0a7a56de86b76031,4
72,83f88cb07db869c6079f3087885ae7a1,0
73,e2cf1fec84be5a3bccc880a610d2b2b2,3
74,dea498035a089a5de86a021380f03098,1
75,e62163c5e166837e891534153117d518,1
76,09716e53044ff9a8958b64d456e07714,2
77,30dcec0a910f68741694b7fdf0e9c34c,4
78,6c7679616139622c44392427baed155b,4
79,f9fc2b8e26ccf9a1e86e898c3a27120f,3
80,5e085e9166bd6c316f2c2c11ca739e41,2
81,63ed93700c931df345e68313f1c1c72e,0
82,3df24758df20c705545de63639625232,2
83,2aa016493fb46a099338b29a4c4b1d68,4
84,86cacba3c95d80b66ffd75c70768b5f0,1
85,7774c10279a06a0bf2b6fa3a3aa1f41c,4
86,3ac23b9c58af34d9acae3d368cd1aea3,4
87,a19c572eff7447045d922e3bd765c8d4,0
88,675e51d2600179772a84be85db0fc8bc,1
89,96a7017d357a702cc790bf0c312d20f0,4
90,460ffc79f85cbe14e90b482b04dd474d,1
91,ce263dca34a67e88b5ad1245a69d0ebf,3
92,c939e0ead12c42b60e43ed20aac8550b,4
93,4a082129e3d79cac1eab232d12d3e06d,4
94,c4f01028be02046c04d4e1e2ddebe968,4
95,a2be4627dccfa7732f4f697edb153ae9,4
96,dd0787a3a9e1a16747324e3960781600,2
97,9465d7b83262059e10a23228298b75a8,1
98,0c0038a1eebe4e970a08e9c927324615,3
99,622d8145de95d32e6c4fa480d44413a8,3
100,13dff3a5868344296bea9e2445e23093,1
101,f4d19426d8439ce2744dd00ba8d77d24,4
102,7e9f89ffb2e0cffc82624040546c05fa,4
103,ff47972a77c8763b15ebb9c8b210bdf2,2
104,e1fd8c3d7242498e96787f9ae794ccf5,2
105,6bb3a9c247ac958fd613329a9d64dd6c,2
106,d869d4132a3efa00bbf76722c5db434a,0
107,eb444d105ea023b47ddd57e286e5e77f,1
108,a1cc4ced22f957ba41d4d51dcb25a16f,1
109,be4d965b57c4171d29ad1af5093ef71b,2
110,835b7e7c964eda9c2edf33760f62566b,4
111,9728e371c51ebf86e108a4dc61c95893,3
112,684ac6c4c4b92254179c4970fb80c68d,0
113,66e1610d45357b266a8449939dbe96c9,2
114,0140a39f90539039b167dfac73574907,1
115,82aaf6fd00ee7350669154ad701cc847,0
116,2d0da257808517520722cdfeb9a1e5fe,2
117,b168cf156224976e14c6a958dceab1e4,1
118,090f18f3f68a67e077cea1d77b6765e2,2
119,caa360adf32ea2861a16a82a9466c775,1
120,c7d2154a7375ab2c04d1cc93c35ec448,4
121,97e4d376e2ee78d87b08ee1562c69b56,1
122,d6242fb7e80b65b89a8ffec018ffd4ac,3
123,70784ca35fa56b1d940846f607d2c863,2
124,a25a554f8adb69b2e736b63c9fa29993,0
125,6327bcfee6ed2e41013edaba41eebead,2
126,3bf8108300b755a2e09b7a9bc466dc49,1
127,4ac42fe0259239c328ca30e346394ca0,0
128,b39afccf1dd5bf3abe3bfbb8ff9513f5,2
129,6190384dcf8136ff5c7cbdaa343a66bf,2
130,1dda3e27faa09f8ea0b7410aec23477e,4
131,f1abdac7c83ba2987013a0900b55e680,2
132,e2de4d9bf9056351ecfe2af615397201,3
133,d389890ff07936408235ed5942384c5c,4
134,170b187b4f9faf9df2b7b6a985bbd129,1
135,0c68fe99335250df1c982c261f936547,1
136,44ba2ba5788d4f9cdb440c91f3e3ad38,1
137,ff4991e7e1e046f0be93ec6413324d75,1
138,6da416e6f614af78d1ade7591e506496,1
139,8618f958e586a95619ee2b68852c8b88,1
140,12139b2cdbebbfb13e57ffe4fd512689,1
141,cf360493bec1b603775fe6af84328ddc,4
142,91d1ddd65540412d9dc6fd78d9657382,0
143,a754912db0aa8e1bcf813a38d7e4e6e7,3
144,4aa3040fd56cba34ea129b0f62dc3c41,1
145,776aeeda5b4434b5062223a7f3f02f1b,1
146,014fea9bcebc5782bed11b244ff59cc1,1
147,61dd1ea8c66f047e59f18bf63ee12142,3
148,7d62e9a1f0e6776b51552bc42d2d9205,1
149,fda6f37554def8add8760b44407270b7,1
150,ed1d0dc3504a320a8832861d69ea7cf3,4
151,2e13f1c7d88c381ac8870e8e0d39695b,1
152,e77328accc0800d6c0dd9d04fc06b729,1
153,ed25fc785a2d94ce1c19d20e639f71de,1
154,a41a6a7ef0e6b8e400c311eb6223399a,2
155,178b71fce6300011ed4c58d42266fc79,1
156,8e35ae4643303c4350f349bb2d6aeecc,1
157,bf15d5455d989110c622f2c9cd86770d,4
158,c70c608fd847ec136144bed031f915a2,1
159,dae8ff4065cbfa063d1d954a06b0833d,4
160,87bd615505be2a6b1c9b9ae036723d0c,0
161,a525da0fda74caf4d1c214fb1635a641,4
162,d4dd4fb593caca4a98b40a41522b4799,3
163,1a7353ee08069f836c5087b4f1f515d2,1
164,806eb5ac97c9f35e116ebcab5c327805,1
165,b7ed464447b2f859845404eb9976ba25,2
166,128f11e99f14b88c9cc59aaa90b8b361,2
167,c4b946288c14ee4cb3aac2fe6a51e888,2
168,dbf9dae29b1df61c94a45c31f14af537,4
169,7f59db2ae8bbe42c28e5f25fcc22867d,3
170,e3d2078d0615dfc9138c1ca7c641dead,1
171,894c461e82a1cd25e225394559ee121e,1
172,e909606490fc88ad0e1156cfa5dd7e20,0
173,d61cf4f973a8d2ebebd12c4a84c51fef,1
174,3ffc61adc62b2461faf8dec3660f18a1,4
175,f37b7de1689f5a11cbc8625090ddf213,0
176,440a93b52698acc17384fd09c17947d9,1
177,9a220e0e220928c454721b36ac45cb86,0
178,bf43271de0e4bad6f6f538ddff6ce0ea,4
179,466342b0c633080ee6d52e86d180351f,2
180,590cf04210202d2eed0678a524339268,0
181,605cda8d632ba8e4bf78e9f9f7487a92,2
182,267f1f89aa21adb0ebb6bc1a8b704a6b,1
183,e9c0dce87e9416179cc6704f3828329f,3
184,12f144fb85a02b3050f262801051e0b0,2
185,1a625a2f3430df79ee4bfe28672c9481,3
186,933556646fed7ee489eafb14b2302a82,1
187,4c3533fd497ebe258041277b6c05380d,0
188,fe27e6ca8325641606608f42d392b375,4
189,ced18d302e42ea0c2be72499b5984dc5,1
190,327cd117aa1f02ef30203f687b41a589,1
191,0c715ca3bae049d593b08a96381eda0c,1
192,60ddb96b89e3b6a5b066a405c531f9e2,3
193,bd189590df6c6a316cbc125b0eb25e36,2
194,c4cdbb49217356cbe7515041191f0c7b,3
195,f6d91bd39682ab47b908ecc55e1e4172,2
196,fb8b34a40b12c33a19c8286cce526bd1,3
197,b79476a870a8f476fc5e0e17b4c61811,2
198,3abd58fee0342d46c3af5fd8e355fec2,2
199,c3e087b873ebe6cc455e5cc98720bb2e,2
200,67ca6e0e5af24d8ddc37193a7cd0b2ef,3
201,7035096aa8672ce5a7d15cabf7279c6e,3
202,a6cee312c1c800109f3856f727f47264,1
203,7813fadfe7ead6d759bc061faab51f0d,4
204,f492e6dc93b965336326c0bf81adc677,1
205,2a0748d323991c13070feacaba9ff113,3
206,2a087c40e8246fcb691be5924ae1726d,2
207,1c430277ab4eedebd181400b253ebb10,3
208,17425d77d83728f39179ff21dc18880b,1
209,d4c0e9cc6658df7b4bea6431fcc2b524,1
210,59cdede1946cded9d9aef349bb681156,0
211,1fac8de1bb6962569fa2ed821280c1f7,4
212,aba9d7db1976529cadb6460ec305a67a,2
213,54f40bd3f1e3f97a41c401c481b739fd,3
214,9cbe0aca51b1bf27bc5f729425377e42,0
215,a02d09a67d6124da2f02d12a77b21cf6,3
216,bda996db03261813e63d311427165896,2
217,8f9038c546de817d01ff782240681861,3
218,67a065b4b51d2066ab1d456f56c3ea46,1
219,efc86cc2bb010648f1399fc959ae9422,3
220,d2caff1bc71e797e75f37272a76e361b,1
221,5d1f9bad0c0601a58f69ac3622673530,0
222,4838c3fd5007b8111e29682575832c38,2
223,0063c74f1bd1a25c2dccb1a300d16bf5,3
224,d24c8875f0ef8b91fafc0bd038c1b4bb,1
225,95261197727aacd4cb847dd4b3e57ba7,0
226,f2de69dcb9883af51f4e1e4a9a95b9f5,1
227,c6354975618f2f050341b5980f41da89,1
228,b4a69991041fd37c3cf63d1d8ca1c190,1
229,60b92e6c29be1c4021f942b253802ef0,1
230,98d1becfbcb17a645e714e572e36978e,3
231,dc0a56fc86e8db885c2b47be5a1e4fce,1
232,5428337f0842858c5c3d2b99f3cf5157,2
233,ef46eb11c8d8be432e1eba71e262700b,4
234,f19c5c4d13d014e43a794d3ff3487ce6,4
235,5c5232db2ae2810d3c7fc7dd2660eb8c,1
236,20758fa9078bf8a321ececeda7ec23a0,0
237,9743c37fd37065419033f74af6c602ef,1
238,1085ef8eac7d4b13cce7acdaf100a66a,0
239,0f238af4fb265be387743e1c70d18ed3,3
240,76eafff8e0ede1130e423783f29d28bf,2
241,d3b520cc402e4c0014a25382e554f127,4
242,0ee1b3bf01730e17435e52b596906769,0
243,28ad7d4a288bc6822bf4ce2fdc8d7337,1
244,230112def867844d9668f06ee39fb296,1
245,f97127b1da8c1999494d9c9c6492b4f3,0
246,7bed7c91243cc528ab8ff1681158b057,1
247,41662903c57c1932d0bd6a70d7efbe16,3
248,ca7b1d2a59e6959386464450d71efe56,3
249,0dec7529c96a0c7e6d4a59ca4f0f8420,1
250,a6d60dc271abaafb2d14ef04183ecfa0,3
251,b45280abbe19984577e563249d5d2308,4
252,fcc82e3257799e339b1e5f5fefdd7b66,4
253,cb4056ae69a66d9a23f60943a3e8d98c,2
254,7765b036d9f21ba899a22b97610dc50f,1
255,3bc96a0baf26e5c9f510d8f89cc31cee,3
256,3c191b7131c51688646c3106cecbd49b,1
257,a2be4fbc0d0f4ef064b2fbdd47b68341,1
258,fb66fd65cb6ce1d5ff4e6290924cf873,2
259,b19dcb4b3ac8afeefb73b25cbf1d11c4,1
260,1842bdfd55a4c5b2b145b953f525e880,2
261,7147c174db8a004f5f534b6b15c1fea6,1
262,da23661ee188715ea04cc62ddd0aad39,3
263,9269e4611b5fbbf9fb325371f2656d78,2
264,f7380fc5a01a65dec651b05a1fb109e1,3
265,ed5404cf84b2ee648e3d047bb913dbf5,1
266,a15b78e4a1b5018e640f3f8916a4c5f6,1
267,be627891926ec92d1609918481951b6a,2
268,c9c20482663f53dde8ea24e1206745b6,1
269,6f1167c879c62af8ba35f0aae6ad5e01,4
270,f137276a113abffe16c0869e4576702e,1
271,4c4aebcec89bf6600fd61b39ee2fc29a,3
272,cd20fcb2465fc2015dcb8ad9bd7c06e0,2
273,3ff1507c3605c3da244313c688d400cb,4
274,ccf7976476d2af5addbeeab4fadd8d4c,4
275,a44c5b744087c2fe7e9104d8edb54f2f,2
276,534eb8133652cd545eda63cbee1b5de9,1
277,2a606d36b6c4b6ffff6b3bf55ec64e2e,1
278,fb4611f6f912db86fac49a7712bcfeb8,2
279,3f1fcaf1955797fd5ca4a203e59090f6,1
280,25cfe2cc320022219fdf5d6d2b4377a8,3
281,a01d34abcd0c99566f771ec61c6aa0f9,1
282,d223439762c5e63d8e06881b6f853eba,4
283,f301b93ee88a753def375114b40ad7d2,2
284,b4a5c705dbff8d671463fb1f7d098827,3
285,aaf3cb032c4b87b8534ac52019b5e9e9,4
286,94db93a1d09446318a56220b9323600b,1
287,49eca6332f108dc7ec21a53e135582a0,1
288,0932bf9981244bd414f53528816a3a7c,1
289,b7c244933c9e1a7b718f74b0d8d9e33d,2
290,b5964955ded520dd6208dbd9ae1b41ab,0
291,4aa734cb264a90311aa987be31db2ae5,1
292,f6aa497269d291fe44f455b043c867a9,4
293,7151b9e8884bbba90495a8e8c0244fa9,2
294,9a25b2463abf23bf8eb598cbbad25942,3
295,47fd593dd5f1628f4a0dfaf61b8e62a2,3
296,7b5e74aabcfa1ada9e771c6e1ad8df7b,4
297,cbb46ea86d005536020cdc2c96112ac0,4
298,15b895e5c6b6018bd569c01a5a0211f9,1
299,b034ff1b73b434191698ba9d4c7f3bee,4
300,377914b6dc404efee2c579cb6a8caa20,3
301,507da581663885facee830c07bd67fbc,0
302,8574e79efc71012af70a386ab77c61b3,1
303,8b70cf18a0ac863078e13a804b425a8d,2
304,04b4f32998ed7b49debb791fb8bbf795,1
305,9f1b19410287bd8430ae233f9def8487,1
306,4292bdaa90100f3b306395a65ba2fe5c,4
307,d917ec1f51b217a507a0eb9c979c2482,3
308,4008941635cf6b990184e46ffbb834df,2
309,52492840ecb5515090fa0355701f6b4c,1
310,c43ad7729cb43f0a785fffb6fa066ae4,3
311,f3d51168360c40a158c06ca9842c1bc4,4
312,b3125f21037a95739942fa2cad804e11,1
313,b78c0a06092cf805f47d18aae0bd0679,3
314,95e6e35f4a4a2009757ad54c5e10aae2,1
315,6b4a0176f960f2e75584d19a79b5661c,4
316,435e851904f5c6be95d5715754112346,1
317,0e08cc780dfa1cb9b9ce7ea311570cf2,3
318,ed3003beeb1db422a68c21e4f1cd8770,0
319,ace9a445a783acda274838b101edd001,2
320,fc43b47cbb290c8d4468e440abf079a6,1
321,608c225171f95374cbd20471bfdb7cfe,3
322,9c532e58ada80bd549f09c4a9674bf14,2
323,4dead964e208957dd99df73bca0df676,1
324,b3db6d3cd8d1240e21ad0532c2ed938f,3
325,c705c3e6c49cbef13ca1ec9c52d9286f,1
326,16b0b7bd6453de07bdbc3706ef05a346,1
327,46dcc7b7a5476429bfa667d60c9495a5,3
328,53c74d6672038a93f74eab49257daf97,1
329,189b9d9c4e13f2bdbe27bfa09e3bed23,1
330,8f8ef2dfc24261d1d7d53b28392ac9df,1
331,bd24fd02440bc8cc75b3fc3a932eb915,2
332,ec91ba74249827956eecc7ed4f87658c,0
333,6ccfeb51adfc3440360fb8930bdeabc5,4
334,004d48853f42337d16af41ff97fe697d,4
335,d9f07f478d52d0189e5764ecc6a5322f,1
336,1650c5811cc64a6c899eff1216aba978,1
337,8bcafc1316903ccacda41f22e6f1963b,3
338,68405ca78fdfec85f8cf9ad1cd5fcb12,2
339,4b7a817618c9548b4099b939d288348a,4
340,28b46422b1122301837d43edc127efde,1
341,421581ebe8151e7722c3fbcd18e220e2,0
342,d3984fc2f38f9b0777e52bf962c0f2d3,2
343,d4caf975ddc2a79dcc36a156f8844fd5,1
344,6e2ea6975d7f1cc436c13e07459faa27,3
345,09d8ca3c30fa022bb2bd3d4a2490f522,2
346,df6d02e795ffc4bbef8816aada6990dd,1
347,93e8097b7106eb1019d2bb3b60018c66,1
348,9e72b80ff4d3731daee606b1643c859d,4
349,2e27b0865895afe961f8e2335d2ae7b3,1
350,f4bc3ac8f6870c0f33df13fe1082388f,4
351,d6db093d7bcc18cc6614271028a3fc29,1
352,1a0a4bea306b678e9e37fea17d986ed7,4
353,3005eb6b47d152acd2ae10edadda24b8,1
354,64b4de18578673a330b90536c5579649,3
355,62159cbdee29062b40745008acdd9767,0
356,da0c8ff4e20a79beee35b942758924d3,0
357,21e3c0084166a989708cf9be1c72612b,4
358,178b5dd9ae4938a4db95ea68de6e7ff3,3
359,fe345d577cc47e82df988c85823a7286,1
360,9b9f1a99171197bf1aa58c1097ea6c98,1
361,ee6f286dcc3e08314e04c2ca592a8b7d,2
362,775d7ef62aaf42a2af08b108746a4c1c,3
363,b50f25b7f2cac972bbd375322aa716fc,2
364,4838d5cb220ea317e27ad78e1cdb4bb0,1
365,c6af1ef76213ff41169bd71b5a0a8c0c,4
366,f7526ffe8908cb959ea87288cdadaa41,4
367,5e55cc01157ac0b76bbfd0f17030aa60,3
368,81108d2b09f12289d585664009f6af55,0
369,ac8d3c344224befca699d3f413222510,2
370,879b97f3aa9497d00e0f8ff379f81e0b,1
371,62208d382b58d590c6524f74e8589df1,1
372,d1e85f1f3a769eee41f2692d687bd508,3
373,dc60f2ad78db5870a9448c638eda9d06,3
374,bb1315f9515c06b7a80b23fa9d6c4a53,1
375,e91c672b350b7813a28057ca342910ab,1
376,360d2ddf32e58b1d7638595a6c1b3b2a,4
377,78879bf1144822119e141cc83d15c1e7,2
378,63b5487c4874036ea69cec52a6f5bf76,3
379,904f67a0029d112aba58dd9ed9542106,1
380,f15422dddc4706cf2e5107ba0edaa16a,3
381,81407c944fb1c479ec7b57fc7681c977,1
382,1a79890505e5f4410916b08e5b8043ac,4
383,170095689412892f45ff036b10e8fc90,3
384,4fbf5093521fd32f367b2088072581b9,3
385,93d5497417dd06c64c3ef4f81a03b998,2
386,54d90f2ee0c1d7dc99293dd1e46e3ce9,3
387,12e81d0727efc6f6a469fddb5083d6f5,0
388,1497ee2e4519a3f78a0629506517ea89,3
389,6b96fa8086546915b51f8e1c1f128aad,1
390,81da796ac1a1df2264cc7272ee02a04f,3
391,dcb91c0732be03fba6597d35a6955f9b,4
392,5b8fd191bd46f54d0cab2b5935311d76,0
393,3ea71867e2b58b78c6199ea88f91c17d,1
394,a854d3a262904e6d9054cdd5f981a871,0
395,61232b32062935296de239da819b9de7,2
396,e8c26df832b42e47a3e3a6c121682f51,1
397,71f2a4aee886572ba9ff9ecc0d83d47b,4
398,a9b56318bcbd6e179d9e5834ec5bc673,2
399,fb1068882c9d4875cf2dab94719f29a9,1
400,f6e7c90424508eb7c163f4aa343fa60a,2
401,9651e758825d77452f599d8229e811c7,4
402,515e2ecc7f45011f8d47f58b8d6a05f6,3
403,964c740be349e6c6c64a2dc4448a9723,1
404,564356933126461b397da527d43495fb,1
405,e9bf67438154fc520ebae01f18ad3e03,2
406,02473ade30b0f666f019976a7b4150cc,0
407,eb383399373a49b4b781ad027817d531,4
408,fdadaaaf5868a40e98175ecb0b94fe7f,1
409,0b742619995ed56add8d0101985f2aa5,4
410,b84242b89c4a8416d0e225908de3f44d,4
411,f0fd82d9d36be5cadf413204c8965a13,4
412,d4cbbf1acdd3d5acfd07f6108a7f56dd,1
413,8c54113add1812958c54154016ade5ef,1
414,3d3e218857db6224c0bfb2ef626ad81d,3
415,8e534722c1a47bb2e825e39139d6b840,1
416,fceeaab81cc031a96775e1cd162c1d3a,1
417,55bec08982d37f0da077fd460efbbac4,2
418,e154d76b60c9f2a3a1372a0e0796ef90,3
419,a408bbaca57d1c3c6de08f94a8233e52,0
420,e834a288d02130bbdc3fe46e10523fef,4
421,bb8a79d8601639dcce365f511d3a7d9f,1
422,a581d77ddf11189070348f3232c452f5,1
423,e3b3aee2dcce5e23f60839a3c27cf463,1
424,d1f9fbf9cc86ecce58c5883926434fb2,0
425,8718750bcda5518d3ca4e0c96bc57adc,2
426,a8ec6a51a12f96eb54ab8d0db7ac816f,2
427,52beafd64313c6434e0098aa1ba96539,3
428,5800a1bf4281ee7964866f4ff84a7883,3
429,47f3cfd106f1e3e038e3fa7edd45afa2,1
430,d3fc80dea03cdd513733c067ba86538b,3
431,581d07140df431a3f0f5adf825d53bc0,2
432,df9063396f81d1494a8c5ca7948924b8,1
433,5bbd64ed65c479ca27bd960fbcdebb0a,2
434,d56475d80d2a52d96918ceaacbd9f995,3
435,83533240e62f81ccb5b4c57e2af1757a,2
436,8477b6ecadeedf056734c0b9e172c1bd,1
437,6a28d646337183ee38925df826e7b502,2
438,4f4d650c3a70c95b3f53223072ff1e0e,1
439,3869bef89b8f443b06be104c09201485,1
440,e651d89badea7d295ef5a148e0a1630b,0
441,486920f9224d0874b2865ef607d9f7d2,0
442,369fcc1685d6becb882d79f0270012b0,4
443,1429ced26309ccbf8798506501e909fe,0
444,4ff531a6c8045f95182d13a261e7ca93,4
445,f9d3188258ff4ed84318cbc628c80303,2
446,82ac091163a33e60afa82a04c9072e79,0
447,1e5cafd96841882b444be96505e8289d,4
448,aae118813f74660f5c819b894af5d2f4,0
449,33716ef2dfd903ad2691302f64fe994d,2
450,dd8559406bc6b77c8e668ca8c17d56cc,2
451,6c1665ab207eb201cd92eddbd97c598f,1
452,80d9b1596bf96a8689cf9d03aaa0e0f3,3
453,6e1171df39f6ffc39380e06fd440f33a,3
454,baeed8212b61bea3e7e81e18fdd8c94d,1
455,f9c3c3988be4944c916a731eb03cbcd7,1
456,95b8232d0b6007c87c6d824db841a359,1
457,f14b2730e96bde61ae1d0af6d1d084dd,4
458,02eb1630a3eaa2836ffc15688b366e0b,1
459,9ba260265d1226c3eec9b2c9fac54d39,3
460,4b07802f8c3acd9bc8b8603dd8e8e46a,2
461,2a3dc74662976b7009ecb32ba7a12c0e,3
462,923afa5be5515dc5f0b5bfb01437419b,1
463,05ce30dc406f4ce3685831b228233260,2
464,be97ebdfdf29b6dccba93841e1ee40dd,2
465,a1eae21bcfaa6866eff1ab7a71da6268,4
466,172d422a709f006b6b784ad800463058,2
467,9523863a8642e4cac46ace56b709c632,1
468,b6c1f6e6e9a479fe5b00f3be10d632c6,1
469,9b303d5c6d0b77765874b4d4625c5738,1
470,f931a287643510a1d357aa3216248545,3
471,ce32e058c24e3b05e019501407f16cba,3
472,e04774294dcac5350d663daebdaeb18d,2
473,304db5e6c867e1f190b1824373eab176,3
474,a0f94ffe247dcc0321029dad732e657b,0
475,d118b1b66dc50163d09230403e834c28,1
476,628833d5f3504bdebfdbeb11c3543698,1
477,b793a8f763948ff93482cd37e1f64049,3
478,2c15f1d151474d3afa2b58bcbf871961,4
479,f14b26f7c5ec768cdddc28246776264a,1
480,f1e4721e261a82aab104885e6fb5d1bc,0
481,568a6752c0dad75d930063bad312c85a,3
482,388fa518c4d7414d850718ed8d312d45,0
483,296f01818796fdc9817d9ab08fad9283,0
484,3d0bbeb83550e8eeecb199941b299a96,3
485,a1f1c4f6cd656b69e87b301191cb625e,3
486,b42036b70cc19c81ffc61ac477054f52,3
487,c921e1fcb19613137d1775346aea8c33,3
488,a0ab7d1aeda1472f438071a929c9545c,1
489,ff6e07036dded04b5f8a5a4a3250c341,1
490,9b8ad3462496796af735c622e1eddbfe,3
491,ff4472e3b1b96d6a849c919ba6b743c9,2
492,fa05c0464d96e4c74a02f19c2578bd1e,2
493,898ee199bf6184a16d8470aaf80c960a,1
494,c22e00fde10758cf6ab59cacbc32d7de,4
495,8312b9368f9d54d724dd268cb3adb4ca,1
496,c0f93fd8c9b20e299a2c07f4de424fd0,2
497,d3a930e02c85c7116275ccd529c0555d,3
498,c76855c463a6c869a883bbf942555b34,3
499,dd99fb212e5f3d32787edeca531f9f44,3
500,5e7274408377e13bce7234ff5716cf37,4
501,55b3db9722db854d9b71428309dcd589,3
502,feb0d23646e483ea74e1e7c555dfc469,0
503,3f1cbd9796e99c6ea4af85b0a4b3f1d5,1
504,9877fd70c71a71a500c926899c8c7ad3,3
505,645e86917390dde3c2b97db369540c98,1
506,d0e22b2f6b4a965be63ab071bcc38803,1
507,eb18581fd901f6a20c1c7094b647ff88,4
508,f1dd2fa496112161b8f15eef66c429a4,1
509,b27b4a9880dd0b758e6aa274caab0fd9,3
510,ec2cf8bfbbef4be56f89a61913a2c337,1
511,3cc2f5a476efaed029e5944e1eaff6a4,4
512,84434e5182b7965c29d742d5f5ac3171,4
513,faddb03b51d4a3d44fcd28a4e9c43887,4
514,3398d7c36c0577ffeaf1ca965497fdfb,0
515,412467a71091d2c6718f4e2bb5d2ecfc,1
516,1d50daa2ae54207a445c5f25e7254d18,3
517,5ea498ac3a8240cbe92ba151918b5937,2
518,8459c8e6278dfcb100667b47de6e66c7,4
519,630dcf5dcf681c0d15da7bb4b757371f,4
520,276c46df6fe88532b48160874cda7c64,1
521,1db861c17ef8ad26117fe4ef09de6ec7,0
522,94d8e4831f1d4d2592d6340d59207b52,3
523,3ba5c86b6bce4206cd25b79909763c68,2
524,c9187c0ba7d6b8b10f2e008e6e5cf5f8,1
525,e96559f2b59d6ae25fc1109dd486ef16,1
526,b3781d5b5307b1d9a5f34596919b4fef,0
527,f4fca021b8589d18104b3428cc628fde,3
528,a3a912a23e46b0e39f76e08581af4020,3
529,ed90325981386a6b0fe374f69a93df44,1
530,874350e80c5ea8837ce2d14cfedac1a5,4
531,8a0e590c2f8518703a30b3fc6811a692,1
532,de1577e8d3d157a182ec22a243a83746,1
533,603691fc0e0444143b5450375497f1e2,2
534,bf3b8c0f671a6bdbd76dbf9e70965246,0
535,ba752d0a6e5234f796721577f12129f8,3
536,d60ed6c8e01b1f3bd42cee805523c6fe,1
537,aedd11a1f44616f1e69a8f64f9d25b04,1
